0.36015755,-0.00164109
0.27634206,0.048323162
0.29954067,0.080302902
0.22217336,0.27030572
0.35800263,0.041252784
0.2858831,0.044651244
0.26765695,-0.013302844
0.19776884,0.099423602
0.32871169,0.025674857
0.33517095,0.088674948
0.35127741,0.071882792
0.31913602,0.056658205
0.31819794,0.032574181
0.32659298,0.064395539
0.29896063,0.017288398
0.37839353,-0.008940505
0.2992273,0.046633467
0.4189094,0.03923396
0.38544887,0.017363142
0.29131377,-0.01974128
0.30030432,0.042042218
0.31805906,-0.009611171
0.29831299,0.033578478
0.26873159,0.13302179
0.26517597,-0.004943048
0.33863732,0.085320719
0.28693065,0.047691263
0.23622392,0.05800942
0.3394689,0.065860093
0.27050927,0.090857327
0.25220153,0.11288542
0.32632747,0.04935484
0.32909355,0.061207335
0.30361059,0.054635443
0.30589798,0.038002215
0.28886533,0.054785013
0.31270128,0.01342295
0.30056566,0.037415806
0.3319611,0.055023424
0.28678709,0.060004186
0.47663224,-0.017339883
0.27340606,0.041980371
0.3194395,0.11236732
0.28076023,0.038513329
0.34727922,0.007017862
0.32395598,0.019243259
0.31277981,0.040433783
0.30312109,0.032527495
0.29536673,-0.12423423
0.31282428,0.074917838
0.34150589,-0.005356098
0.28007939,0.039175142
0.33373874,0.028944416
0.25582808,0.13678788
0.33741966,-0.003451929
0.35640541,-0.007904776
0.30404383,0.058522902
0.29156467,0.050023355
0.32209772,0.034933709
0.30887631,0.051382985
0.2906957,0.026160955
0.36239532,0.023941867
0.31023276,0.038724657
0.29407892,0.049727801
0.28172824,0.04640884
0.31482515,0.043861143
0.31494126,0.028325392
0.339708,0.001774324
0.33069336,0.061817549
0.32144183,0.098581627
0.34962744,0.000456805
0.31562483,0.035488363
0.32354563,0.056419607
0.26152319,0.05576995
0.33771831,0.13521296
0.35042161,0.019846858
0.19994603,0.053108685
0.32203552,0.11527179
0.34698287,0.061260898
0.29322398,0.12049735
0.28955331,0.040701676
0.31974295,0.025885891
0.32358772,0.023197774
0.31524357,0.027339825
0.30645919,0.028662581
0.34052503,0.027357291
0.29489964,0.045174133
0.34822261,-0.024318838
0.3126514,0.007258544
0.37286693,0.092272796
0.2394717,-0.087130509
0.30384916,0.074798509
0.33199617,-0.017865149
0.40084419,0.03583857
0.30725002,0.008921585
0.33283663,0.008305316
0.30813423,0.13875648
0.30938706,-0.070430346
0.32081449,0.020816902
0.29394352,0.036402613
0.38344291,-0.002752075
0.394896,0.01761166
0.45871833,-0.014882913
0.34551236,0.010153875
0.30773574,0.002008163
0.36442101,0.008806248
0.31550494,0.004999639
0.31791756,0.025679665
0.40658769,-0.003293973
0.3271592,0.022348512
0.35768789,0.08261884
0.34189323,-0.03776744
0.28692001,0.038703177
0.38724548,0.06065448
0.33982921,-0.050971154
0.30519149,-0.03496616
0.36128962,0.074967913
0.28474498,0.16408445
0.23191161,0.016717475
0.28263,0.085300475
0.43139312,0.048313562
0.37043783,0.028837159
0.30446199,0.025274077
0.32196891,0.091878101
0.30623525,0.028610574
0.28706279,0.03755901
0.37358588,0.092951067
0.32421011,0.025154751
0.28524294,0.042012841
0.33627713,0.028599257
0.3471849,-0.029369202
0.25068754,0.008408458
0.29301092,0.066165648
0.36376613,0.056651127
0.34828842,0.079875126
0.30376539,-0.01959282
0.33990496,0.042685151
0.35990679,0.054163557
0.34096226,0.034515202
0.27135062,0.076673992
0.33790201,0.007657494
0.29453588,0.076100171
0.32637697,-0.028733434
0.34929457,0.010316345
0.29813585,-0.008341621
0.2972208,0.043822866
0.25619119,0.032053728
0.31445119,0.086657681
0.28030154,-0.002153747
0.31430316,0.10463529
0.35446641,0.043494657
0.35618272,-0.03585811
0.25373781,0.016500177
0.41208333,0.070383705
0.31500912,0.009736707
0.31812027,-0.00184681
0.37053525,0.046397723
0.31316623,0.029924875
0.30828276,-0.003813239
0.34256002,-0.023033194
0.29370388,0.046134625
0.34114894,0.043348331
0.31260329,0.066837288
0.32903624,0.028828118
0.36183807,0.029193738
0.2837455,0.090864241
0.27222225,-0.008545743
0.32620656,0.056674864
0.33071932,0.013967268
0.31514931,0.030645475
0.33857894,0.086704373
0.33517945,0.044085577
0.32106838,0.027445538
0.28002059,0.01674635
0.29251286,0.027767107
0.37867337,-0.065531723
0.30868113,0.023857206
0.33652666,0.020374091
0.31298393,0.014629411
0.32602319,0.01589163
0.32419163,0.039769847
0.30290854,0.014632187
0.31852227,0.023395021
0.26694286,0.019758297
0.34418783,0.006335688
0.26935932,0.070348725
0.32489508,0.0542216
0.33741987,0.04283952
0.29990542,0.018710278
0.39419693,-0.000243747
0.34404692,0.049368531
0.3240245,0.028952455
0.24020018,0.15198372
0.3532072,0.092423506
0.31246293,0.000313985
0.37834218,-0.020971654
0.31571141,0.043536741
0.32747543,0.025241928
0.3022424,0.061030764
0.31521064,0.039339662
0.3692809,0.021112369
0.30567715,0.029138153
0.37677327,-0.006526238
0.30997097,0.048071239
0.29172248,0.035621952
0.33739212,0.017977517
0.32606086,0.058834329
0.30218247,0.044987284
0.2317308,0.002612974
0.32069507,-0.016172457
0.28143445,0.097103119
0.28706124,0.07912413
0.29164225,0.041790657
0.31091741,0.046141479
0.29725078,0.063021548
0.32121798,0.038603291
0.34462139,0.042750016
0.25056639,0.13946915
0.37428343,0.038615577
0.26435891,0.11966119
0.47157344,-0.015755428
0.35882324,-0.032794695
0.30164227,0.075427219
0.33510506,0.067643575
0.3470158,0.022808298
0.36620778,0.023256851
0.33785629,0.026387421
0.33902454,0.078107633
0.30186209,-0.015515301
0.36820638,-0.012206114
0.23777114,0.11602077
0.3102715,-0.000568122
0.32967606,0.020162692
0.32315022,0.01483813
0.32387975,-0.003126803
0.31340402,0.026068969
0.34118885,-0.007219673
0.32364023,0.001683479
0.35191995,0.017727973
0.30112693,-0.024997773
0.31496277,0.083273634
0.31457964,0.04205586
0.26518333,0.043323897
0.33414334,0.019511865
0.33845112,0.046883095
0.31596166,0.027135681
0.30277717,-0.043417886
0.4154689,0.006623833
0.31009975,0.033290885
0.30546466,0.060123209
0.38493451,0.10535843
0.31191233,0.035392769
0.27011296,0.036333196
0.3229259,0.019485021
0.33168653,-0.002078877
0.31272459,0.074808635
0.30978784,0.046477001
0.28530467,0.086693145
0.24522613,0.078761198
0.27889138,0.043580063
0.2951332,0.047424521
0.3085604,0.061885215
0.32378009,0.040013894
0.27671564,0.059113834
0.31058013,0.14577416
0.2959182,0.030755224
0.30076206,0.047396332
0.31976596,0.058526658
0.31255096,0.056734543
0.29628488,0.055602062
0.28587353,0.058945183
0.29091009,0.045572825
0.29112741,0.05304369
0.31137905,0.058038808
0.34362593,0.045180019
0.33808309,0.045091145
0.31079039,0.04334389
0.29124516,0.046873782
0.27583858,0.050370667
0.29944822,0.05087804
0.28896731,0.031613119
0.28907871,0.069361456
0.33064845,0.046719074
0.28944868,0.038367622
0.33182764,0.024196552
0.32331705,0.022125764
0.28414083,0.04872502
0.27951989,0.038716134
0.31123945,0.057569962
0.31969142,0.030218543
